	idx	beta	pval	cilb	ciub	i2	tau2	symbol
ENSG00000146535	310	0.0966734675296121	0.400256638041129	-0.128581946358356	0.32192888141758	98.209680515021	0.271087304959551	GNA12
ENSG00000074211	11535	0.488725289674536	0.404523267887015	-0.660408946945339	1.63785952629441	99.0558817816033	7.55901072989051	PPP2R2C
ENSG00000114013	28056	0.200518310662777	0.404601417042235	-0.271036542298323	0.672073163623877	98.1145466641751	1.23931939505096	CD86
ENSG00000010610	21963	-0.212506206799694	0.405888613384646	-0.713624248633955	0.288611835034567	98.6296033977905	1.42832570099611	CD4
ENSG00000163466	15382	0.0672403037651526	0.40631448339701	-0.0914652406862348	0.22594584821654	97.3765070531156	0.134206868994757	ARPC2
ENSG00000165806	6312	-0.112692654271784	0.409085632040501	-0.38025477385097	0.154869465307402	98.5878890072579	0.403017998864059	CASP7
ENSG00000090863	16575	0.0732865869863272	0.40976397340395	-0.100967316608932	0.247540490581586	98.2095798663509	0.172346071015497	GLG1
ENSG00000121858	29935	-0.189591080061013	0.410621821031366	-0.641209645547964	0.262027485425937	98.0208428854846	1.11476590515479	TNFSF10
ENSG00000156232	5877	-0.0479389510408291	0.411702543255512	-0.162396837868379	0.066518935786721	96.9383787203054	0.0730226646052848	WHAMM
ENSG00000141736	30165	0.135734730574028	0.411952565147832	-0.188515581020695	0.459985042168751	98.0001523274132	0.553028970490819	ERBB2
ENSG00000204287	19148	-0.189044310897257	0.414001108674808	-0.642627817650522	0.264539195856009	98.1525825990102	1.18127371919367	HLA-DRA
ENSG00000121966	28544	0.232402014696975	0.416884509926269	-0.328669894128436	0.793473923522386	97.762596610116	1.75552405112544	CXCR4
ENSG00000109062	9313	0.221340248289427	0.41755461268701	-0.313795333783284	0.756475830362139	98.7856921821434	1.58869744028094	SLC9A3R1
ENSG00000223865	24753	-0.179569941718836	0.419380060188568	-0.615423586972535	0.256283703534864	98.0508917563595	1.07778019957343	HLA-DPB1
ENSG00000124171	20203	0.158449901615385	0.422056702520824	-0.228363240787996	0.545263044018766	97.8581368653264	0.793153002785415	PARD6B
ENSG00000249437	29971	-0.152946211579452	0.42361859478036	-0.527583015561173	0.221690592402269	95.0985775060807	0.748628474584172	NAIP
ENSG00000241106	23375	0.167205454077376	0.424362062752638	-0.243016518414678	0.57742742656943	94.7717964095406	0.861928597422538	HLA-DOB
ENSG00000095015	12630	0.104551316251554	0.430059799048792	-0.155136411316653	0.364239043819761	97.4940373215049	0.365209330325804	MAP3K1
ENSG00000008256	22204	-0.107156665427921	0.433753088997971	-0.375459038565092	0.161145707709251	98.2137999879846	0.397576473207778	CYTH3
ENSG00000102981	28159	-0.120900719022413	0.436221630027662	-0.425247345741906	0.18344590769708	97.2032859673307	0.514262994936265	PARD6A
ENSG00000013725	30020	0.143772296500849	0.437097401911984	-0.218841350509351	0.506385943511048	94.8828874214615	0.677640208279631	CD6
ENSG00000073060	17667	0.265086597661804	0.441270351566127	-0.409623249982931	0.939796445306539	99.5414470252753	2.66080726850697	SCARB1
ENSG00000120217	26393	0.137480064562739	0.447225296581997	-0.217044414155088	0.492004543280566	97.372181483746	0.69618077689565	CD274
ENSG00000069869	7786	-0.124030493193937	0.450098253623597	-0.445903916399461	0.197842930011588	97.9851028045232	0.595076065038825	NEDD4
ENSG00000138448	14724	0.107340203209691	0.453285951873505	-0.173189778802033	0.387870185221416	97.8566930707066	0.421689157401172	ITGAV
ENSG00000128641	9687	0.182249994837181	0.463447002000831	-0.304945656865095	0.669445646539458	99.3396301087463	1.3442608866781	MYO1B
ENSG00000050748	26447	-0.0654672928867156	0.465223781426184	-0.241173729241825	0.110239143468393	98.90971839971	0.175138734048041	MAPK9
ENSG00000118680	3350	0.0701951402238654	0.469959203449965	-0.12021495800032	0.260605238448051	97.3555331268957	0.196778028286898	MYL12B
ENSG00000142208	11353	0.062221309972273	0.470062072476745	-0.10659822297556	0.231040842920106	98.2219769411964	0.159514621441631	AKT1
ENSG00000158092	23894	0.0783397912563987	0.473790093869136	-0.136008390424878	0.292687972937675	98.4833652268957	0.260050255245773	NCK1
ENSG00000160255	17653	0.161655319320864	0.49330353422319	-0.300839575262415	0.624150213904142	97.5949852143805	1.20327847948345	ITGB2
ENSG00000089159	10020	0.073311267625191	0.501279695544292	-0.140357476359945	0.286980011610327	98.4556278828242	0.257477730474532	PXN
ENSG00000150961	18586	0.090685781129369	0.50191554442893	-0.174014844226204	0.355386406484941	97.7476355944884	0.380173074608005	SEC24D
ENSG00000232810	20222	-0.151712282549752	0.505827770132818	-0.59862201066241	0.295197445562906	94.1460395284688	1.06350687547635	TNF
ENSG00000165168	13134	-0.165325285440339	0.506213169010536	-0.652777273802854	0.322126702922175	97.6197532715739	1.32574861190292	CYBB
ENSG00000130402	3942	-0.0637646088962972	0.509160010820801	-0.253080757645771	0.125551539853176	97.3770653075624	0.190520072743109	ACTN4
ENSG00000140750	6332	-0.0572212276078652	0.510864391684489	-0.227795906021628	0.113353450805897	98.1801645633614	0.159880566752485	ARHGAP17
ENSG00000273749	30185	0.0417954465657086	0.514526688289238	-0.0838825000540994	0.167473393185517	96.6825126085566	0.0808553483971717	CYFIP1
ENSG00000044115	30041	-0.0729629361909068	0.523412964246012	-0.297075511630989	0.151149639249176	99.0953688372208	0.274136805124693	CTNNA1
ENSG00000174469	24107	0.29108254518601	0.533476622636627	-0.625095793800161	1.20726088417218	98.8502434854988	4.87861319411076	CNTNAP2
ENSG00000124762	3816	-0.12324368568883	0.534076189288269	-0.511720432278209	0.265233060900549	95.6102893935573	0.781752005687554	CDKN1A
ENSG00000152086	23792	0.334540570785991	0.545045150945057	-0.748879615284852	1.41796075685683	91.2278120690267	5.69349580768874	TUBA3E
ENSG00000108797	20423	-0.146255523864194	0.546296742698484	-0.621386815635502	0.328875767907115	98.341946120664	1.23314199525579	CNTNAP1
ENSG00000120063	20542	-0.0664119667290451	0.549954854614358	-0.284142002012566	0.151318068554476	98.1581492455662	0.266967638233217	GNA13
ENSG00000215375	12129	0.0621185682011602	0.554446874168156	-0.143850208922091	0.268087345324412	95.7061529713528	0.230302540423124	MYL5
ENSG00000174527	15286	0.16400122892259	0.554622751281702	-0.380025141133998	0.708027598979179	97.7616982306249	1.56540622759712	MYO1H
ENSG00000159261	19503	0.346065687988131	0.559211812679952	-0.815341183021123	1.50747255899739	98.5120254503485	7.48208828900986	CLDN14
ENSG00000179344	8959	0.135592760442446	0.56374001310372	-0.324755598615434	0.595941119500326	96.0964038975655	1.13787632110726	HLA-DQB1
ENSG00000088888	7434	0.0512533999709013	0.570627892554681	-0.12587591331744	0.228382713259243	97.0921903032616	0.174966487611498	MAVS
ENSG00000147065	15222	-0.105393511640943	0.575175983507045	-0.473971173955998	0.263184150674111	99.2038526085731	0.788305850754898	MSN
ENSG00000157764	16979	-0.0411395249310549	0.586907214686867	-0.189544691942759	0.107265642080649	97.0541431951585	0.119695787853715	BRAF
ENSG00000204257	6897	-0.112512888568301	0.587783757243897	-0.519340726415891	0.294314949279289	98.1862346102778	0.934048814986518	HLA-DMA
ENSG00000167306	2327	0.112793216459679	0.58811593507599	-0.295411329960304	0.520997762879662	98.2822861020962	0.85235679497276	MYO5B
ENSG00000067182	30031	-0.0861686490327706	0.588145973576752	-0.398042598444133	0.225705300378592	98.8453767398167	0.548682633196935	TNFRSF1A
ENSG00000051382	25465	-0.0516334090800245	0.589454273246617	-0.23916964604429	0.135902827884242	97.8486913386578	0.191889615818115	PIK3CB
ENSG00000005844	21951	-0.141030606590775	0.591128887557981	-0.655577283388734	0.373516070207184	98.3823075164902	1.49240718290391	ITGAL
ENSG00000168036	27579	-0.0441715763666871	0.607808890384447	-0.212866212516901	0.124523059783526	97.9754409684707	0.160439072269978	CTNNB1
ENSG00000100345	17059	-0.0537963197089028	0.611434716959888	-0.261342258160032	0.153749618742227	97.2501490474009	0.239568206149409	MYH9
ENSG00000197535	12276	-0.0990038976272901	0.614262999550991	-0.484013744177211	0.286005948922631	98.988091019685	0.854106668958459	MYO5A
ENSG00000169032	19844	-0.0553667176390719	0.618723563042151	-0.27342066675103	0.162687231472886	98.9836711856321	0.274817972442703	MAP2K1
ENSG00000132849	28854	0.055900235564565	0.625651853099442	-0.168679254798424	0.280479725927554	96.6446430010868	0.266911426794523	PATJ
ENSG00000105357	21081	-0.157701097408914	0.626617415295129	-0.793040651041909	0.477638456224081	99.0018472469909	2.121711183263	MYH14
ENSG00000087245	5078	-0.124408529979067	0.632935306786358	-0.634953981648257	0.386136921690123	97.7822395320819	1.36561384342215	MMP2
ENSG00000150093	20924	-0.0715276424164987	0.633504912261187	-0.365553972874437	0.22249868804144	97.5527462702785	0.454312299693552	ITGB1
ENSG00000134258	14427	-0.354957451408479	0.634431679508888	-1.81806148718601	1.10814658436906	98.5737661501908	11.7069922510709	VTCN1
ENSG00000143375	20212	-0.16386782254055	0.635630083764499	-0.841713319054252	0.513977673973151	98.8963091187457	2.42017717108756	CGN
ENSG00000092820	11101	-0.0938568655893252	0.636127950333697	-0.482672143415843	0.294958412237192	98.7131000809981	0.842411213737809	EZR
ENSG00000099866	4953	-0.123657336764297	0.63782847868482	-0.638517797749372	0.391203124220777	96.6181112217586	1.42104826499553	MADCAM1
ENSG00000168421	3365	0.110892165762635	0.6379362948723	-0.350967257287056	0.572751588812326	96.0932952173774	1.13151418125569	RHOH
ENSG00000105221	5109	-0.0373718231716993	0.639495848831996	-0.193748494238938	0.119004847895539	98.1014522572757	0.138225650989344	AKT2
ENSG00000188404	27122	-0.0818926339781336	0.648020026997915	-0.433484103109096	0.269698835152828	94.3755435934821	0.642793743343759	SELL
ENSG00000134215	25937	0.126709989767101	0.649164647535403	-0.419200033620454	0.672620013154656	98.5645191298203	1.61614392670165	VAV3
ENSG00000146648	10080	-0.142217057592927	0.652156813746553	-0.760584712487635	0.476150597301781	99.3777384031923	2.22468008493491	EGFR
ENSG00000134321	16501	0.108002366134597	0.653487358403452	-0.363528049942818	0.579532782212012	98.0551064305246	1.26422627896886	RSAD2
ENSG00000165376	7811	-0.333966420367738	0.656602558698509	-1.80618717321969	1.13825433248421	99.0869775821555	11.774398035516	CLDN2
ENSG00000136574	29719	-0.271991956361877	0.662634725944021	-1.49390529293984	0.949921380216087	97.1415028770047	8.05614203227316	GATA4
ENSG00000100324	8001	0.0230373151642373	0.66322621770595	-0.0806506753194599	0.126725305647935	94.6341547508286	0.0538191320491892	TAB1
ENSG00000124145	17609	-0.100069772009268	0.665421199783157	-0.55361909032721	0.353479546308673	98.907109730062	1.15394565966298	SDC4
ENSG00000157388	25181	-0.131021007677249	0.66823823886603	-0.73021868793341	0.468176672578912	98.5879976668263	1.98503863542865	CACNA1D
ENSG00000116584	2687	0.056626259023839	0.681806899619226	-0.214070764383881	0.327323282431559	98.5139122334071	0.415637072261786	ARHGEF2
ENSG00000117461	1632	0.0481947644945248	0.68238646805582	-0.18264096641497	0.279030495404019	96.0764745297066	0.284033673961339	PIK3R3
ENSG00000105289	20359	-0.156133859146911	0.682760264665002	-0.904891334714376	0.592623616420554	99.0505489085253	3.01083813709756	TJP3
ENSG00000127824	13931	0.0937624459886744	0.693376663724013	-0.372333963339372	0.559858855316721	99.0190118135997	1.24111212217554	TUBA4A
ENSG00000141968	12993	0.0819170108784972	0.701350599631773	-0.336740759027465	0.500574780784459	97.5018293970447	0.959985433619299	VAV1
ENSG00000165246	25153	-0.103723331328499	0.707978546813429	-0.64645959808738	0.439012935430381	76.6251565001944	0.695068477421478	NLGN4Y
ENSG00000171475	27055	-0.0266240981408766	0.712150040213228	-0.168050947962426	0.114802751680673	97.6508269454365	0.111347079509248	WIPF2
ENSG00000165527	6999	0.0293804618143064	0.728398270345826	-0.136446723916506	0.195207647545118	97.3638494352057	0.150984156453825	ARF6
ENSG00000185386	17319	0.0662325417355707	0.728527407114861	-0.307777769913499	0.440242853384641	98.15321998456	0.780890751204257	MAPK11
ENSG00000180209	12735	0.0729554906583741	0.728883413169263	-0.339582028621976	0.485493009938724	93.4568373627673	0.830331128677394	MYLPF
ENSG00000198561	14370	-0.0298491499485775	0.737657901882913	-0.204508424166745	0.14481012426959	97.2278998281339	0.155255595674118	CTNND1
ENSG00000101017	23324	-0.0588652550176711	0.740184915202459	-0.406786935572647	0.289056425537305	98.1090949780515	0.680125353440431	CD40
ENSG00000180353	22357	-0.0662702325664399	0.74159783130277	-0.460180589695885	0.327640124563005	97.6670147437651	0.855601743799222	HCLS1
ENSG00000166866	24493	0.106573127699023	0.743919628695208	-0.532852890549014	0.74599914594706	97.5479289538501	2.22858606957801	MYO1A
ENSG00000133703	16224	0.0288441681355939	0.744103623875998	-0.144346345918042	0.20203468218923	97.5117597149537	0.165182542773032	KRAS
ENSG00000144821	1150	-0.124275933559399	0.746892569901597	-0.878991079384547	0.63043921226575	98.4511031807065	3.15642181652387	MYH15
ENSG00000002586	30470	-0.0581906719029992	0.765777681098089	-0.441039664340531	0.324658320534533	99.0499943736677	0.804264157973608	CD99
ENSG00000117560	23165	0.0779512926698678	0.769831067894487	-0.444208244632121	0.600110829971857	95.0912081434069	1.41812093975967	FASLG
ENSG00000136997	5671	-0.0755296760523201	0.780998252055955	-0.607996078324533	0.456936726219893	98.1295322491374	1.58402236257197	MYC
ENSG00000172936	24245	0.0471606389166758	0.791760692817161	-0.302931856174999	0.39725313400835	99.1225343759043	0.71191169877356	MYD88
ENSG00000264424	17932	-0.131427726791159	0.793979439186157	-1.11782229950272	0.854966845920405	94.8554283432574	5.05917201354238	MYH4
ENSG00000105810	27654	0.0383444238124043	0.798915258076507	-0.256663747505612	0.333352595130421	97.6315293996636	0.473041410876367	CDK6
ENSG00000088827	13949	-0.0853327653269496	0.799136249830765	-0.74259042271929	0.571924892065391	98.0182703652669	2.41680932673968	SIGLEC1
ENSG00000101336	15935	0.0612057925583067	0.802882249071692	-0.419371813662066	0.541783398778679	98.215076249252	1.31609815222669	HCK
ENSG00000090339	24089	0.0591008417371338	0.807493233056082	-0.416295018590719	0.534496702064987	97.4870795723834	1.24047189689221	ICAM1
ENSG00000136754	22747	0.015118265390015	0.818814571055447	-0.114236367788762	0.144472898568792	97.5883915645604	0.0915280690217031	ABI1
ENSG00000176658	18861	-0.029488676164283	0.820924636875676	-0.284824398809836	0.22584704648127	97.3916386430343	0.33303623900696	MYO1D
ENSG00000179242	11612	0.0760753680479481	0.8236839318243	-0.593129119386509	0.745279855482405	97.6160589788186	2.50633018600305	CDH4
ENSG00000196358	4099	-0.0490485060132788	0.826978527805456	-0.488860180589052	0.390763168562494	97.533850927709	1.05692376987323	NTNG2
ENSG00000075886	29493	0.0678519352280733	0.827512430770196	-0.542481162851592	0.678185033307738	97.1730089696992	2.06516833766663	TUBA3D
ENSG00000115232	25965	-0.0493990689361179	0.828431769434258	-0.496166242638936	0.3973681047667	97.5036485136666	1.08203165968561	ITGA4
ENSG00000067606	18450	-0.057150633662102	0.829815128488244	-0.57829082329893	0.463989555974726	99.3481570120241	1.53680059890522	PRKCZ
ENSG00000142347	15498	0.0502518878733185	0.829867953291717	-0.408125112271486	0.508628888018123	98.413888276124	1.20209263458209	MYO1F
ENSG00000100365	9699	-0.0435429025764302	0.841164976348605	-0.469396222252049	0.382310417099188	97.669310184878	1.00211963832483	NCF4
ENSG00000196735	20470	-0.0464045193244731	0.845259080771636	-0.512412206875671	0.419603168226725	97.1023737099708	1.20757361897306	HLA-DQA1
ENSG00000237541	29892	0.0697125616627954	0.845285226372314	-0.630481090695537	0.769906214021128	94.229097586982	2.50675817987252	HLA-DQA2
ENSG00000072110	9580	-0.0304420248350789	0.848816220548027	-0.34343350722536	0.282549457555202	97.2332196150774	0.501935616827506	ACTN1
ENSG00000169992	105	-0.0311251581143108	0.860242969138785	-0.377612134069775	0.315361817841154	98.3602734547992	0.642335386709141	NLGN2
ENSG00000170348	30084	0.0076629420546451	0.864452737229998	-0.0803178169729728	0.095643701082263	94.367576326001	0.0397343863689139	TMED10
ENSG00000075624	30103	0.0159418675222271	0.866430884672973	-0.169828962628992	0.201712697673446	95.8842341363784	0.175968886210056	ACTB
ENSG00000139687	8324	-0.0160130253245236	0.867416467743387	-0.204013287651213	0.171987237002166	97.4986171194343	0.197204773748636	RB1
ENSG00000242574	28705	-0.0355403513020299	0.876756002250556	-0.484705481484241	0.413624778880181	98.0442032902552	1.13500738279081	HLA-DMB
ENSG00000269335	9778	-0.0122139237172883	0.878268730402941	-0.168509187410502	0.144081339975925	96.7134633008878	0.131381234327053	IKBKG
ENSG00000172116	27330	0.0338630034618244	0.880429706509869	-0.407356768415851	0.4750827753395	94.2330422021564	0.976058351419735	CD8B
ENSG00000175866	5873	-0.029880985766461	0.895746188117459	-0.47682147397594	0.417059502443018	98.9760353925464	1.14895964329266	BAIAP2
ENSG00000183785	7996	-0.0301644398815018	0.903682191335327	-0.51872444587524	0.458395566112237	95.9013509759608	1.27870308553154	TUBA8
ENSG00000158517	21224	-0.0315945138618908	0.906877556371073	-0.560960338765656	0.497771311041875	97.4312260860496	1.55239260989457	NCF1
ENSG00000106404	11506	0.0167060962111059	0.910556495388596	-0.274769138043221	0.308181330465433	96.6369835875487	0.457068477497905	CLDN15
ENSG00000075711	18226	-0.0088591005892071	0.926158556099205	-0.196210197097359	0.178491995918944	98.3642344920325	0.196554334690894	DLG1
ENSG00000100055	30724	-0.0170808674009177	0.926685522077157	-0.380908615788924	0.346746880987089	96.6620060152366	0.728930235323412	CYTH4
ENSG00000197822	12343	-0.0266830132681293	0.927663888346522	-0.602748199698131	0.549382173161873	98.7343346080618	1.76806016997177	OCLN
ENSG00000002330	24067	-0.0068482752072753	0.933813591580659	-0.168470676797816	0.154774126383265	94.7507434178538	0.13597057756783	BAD
ENSG00000169896	5876	0.019697267310658	0.935144984454197	-0.454732013723658	0.494126548344974	97.6798190090317	1.26458825809432	ITGAM
ENSG00000101608	27259	-0.00698231146143992	0.95909605392031	-0.273810555076627	0.259845932153747	98.6427052735666	0.410742731395843	MYL12A
ENSG00000178562	8344	-0.00972891805313597	0.959789433208179	-0.387935028550356	0.368477192444084	93.3768444998167	0.719800857756901	CD28
ENSG00000137752	21930	-0.00706757668696277	0.97348718705632	-0.423862988081308	0.409727834707382	98.7769453766714	1.00463892269716	CASP1
ENSG00000110876	14138	-0.00722360770488384	0.974605150488203	-0.451981146231752	0.437533930821984	97.9587230583445	1.10588808611	SELPLG
ENSG00000123728	20393	-0.00341198681432302	0.977676141663402	-0.24239639354411	0.235572419915464	98.6973115146567	0.317252371964843	RAP2C
ENSG00000178184	18129	-0.00442678797025621	0.979831877229866	-0.347640904545511	0.338787328604999	98.3144272374558	0.666655049973434	PARD6G
ENSG00000160505	25788	0.00945436392994892	0.984599444604034	-0.950514430551173	0.969423158411071	92.7679789304294	4.51836974293148	NLRP4
ENSG00000015285	662	-0.00311378776023055	0.988609996008576	-0.430616163258486	0.424388587738025	97.9637404427573	1.00967689586912	WAS
ENSG00000177885	20599	-0.000211483260654414	0.997378939798803	-0.126390277533373	0.125967311012064	98.0385309908367	0.0883866573871529	GRB2
